"Bug ID","Product","Component","Assignee","Status","Keywords","Summary","Changed"
508393,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Create Text links for Affiliates program","2011-08-25 09:49:06"
542796,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Rearrange blocks on homepage","2011-08-25 09:49:06"
615294,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Update about affiliate points from links, still mentions buttons","2011-08-25 09:49:06"
621001,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Copy changes to the Registration Page","2011-08-25 09:49:06"
472583,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Admin page for CTAs","2011-08-25 09:49:06"
466774,"Websites","communitystore.mozilla.org","buchanae+bugs","NEW",,"Implement popular algorithm","2009-07-16 21:14:49"
483625,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Upgrade ""Access Denied"" page","2011-08-25 09:49:06"
471432,"Websites Graveyard","spreadfirefox.com","buchanae+bugs","NEW",,"Fix character encoding of locale names","2011-08-25 09:49:06"
1066595,"mozilla.org","Security Assurance: FxOS Review","bugcatcherchristopher","NEW","meta","Tracking MWOS: B2G IPC Audit","2014-09-12 06:32:11"
531122,"Toolkit","Storage","bugmail","ASSIGNED",,"Clean up / normalize / improve PR Logging","2015-08-25 13:37:11"
922746,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"Intermittent Travis Marionette JS Failure: email notifications, disable disable notification, but still sync:  Error: timeout exceeded!","2017-04-20 14:02:02"
945544,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED","feature","[e-mail][user story] Support Empty Trash for POP3","2015-03-17 01:26:46"
959911,"Firefox OS","Gaia::E-Mail","bugmail","NEW",,"[Email] Intermittent marionette test failure in 'reply_imap_email_test.js'","2017-04-20 13:59:41"
975588,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"Re-enable email marionette js tests","2015-11-19 07:42:57"
1033923,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"[email/activesync] Automated testing support: provide a means for explicitly specifying the device ID to be used via marionette","2014-11-26 12:23:31"
1035576,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"[email/IMAP] Ensure lastSyncedAt is not updated in the failure case","2014-07-07 18:33:00"
1101081,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"[Email] (Sender) Replying to a message sent by the account identity should reply to all the ""to"" recipients, not the account identity.  AKA hitting reply to a message we sent should not result in a message to us.","2015-07-28 19:15:02"
1194203,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"[email] SMTP connection establishment may reveal credentials in logcat output.","2016-09-21 06:25:38"
1220508,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"mojibake on utf8 encoded using ""Content-Transfer-Encoding: 8bit""","2015-11-11 04:27:21"
1339243,"Webtools","Searchfox","bugmail","NEW",,"[experiment] Diagramming relationship of search results","2017-02-13 14:30:45"
1425597,"Webtools","Searchfox","bugmail","NEW",,"Use the mozilla-central searchfox index generated by taskcluster cron jobs","2018-01-23 06:11:11"
1436832,"Core","Graphics: WebRender","bugmail","NEW",,"Cleanup in transaction/epoch code","2018-02-08 14:15:30"
1344350,"Core","Graphics: WebRender","bugmail","NEW",,"Get reftests running on Windows QR builds in automation","2018-01-12 13:54:53"
1426118,"Core","Graphics: WebRender","bugmail","NEW",,"Turn on webgl mochitests for windows10-64 QR builds","2018-01-16 10:08:10"
1429515,"Core","Graphics: WebRender","bugmail","NEW",,"webrender css filters output garbage on windows CI","2018-01-23 06:44:51"
1430837,"Release Engineering","Loan Requests","bugmail","NEW",,"Provide a gecko-t-win10-64-gpu loaner to kgupta","2018-02-08 06:22:14"
1431932,"Core","Graphics: WebRender","bugmail","NEW","nightly-community","Flickering then missing gradient on https://www.enercity.de/privatkunden/index.html","2018-01-22 12:33:43"
1432515,"Core","Graphics: WebRender","bugmail","NEW",,"Include webrender in desktop builds on beta/release Firefox 60","2018-01-24 14:22:18"
1434840,"Core","Graphics: WebRender","bugmail","NEW","regression","can't scroll blocks with mouse with WebRender in the Cloudflare blog","2018-02-05 10:08:31"
1434846,"Core","Graphics: WebRender","bugmail","NEW","regression","Scrollbar in the page doesn't work with webrender","2018-02-05 10:17:36"
1403692,"Core","DOM: Service Workers","bugmail","ASSIGNED","crash, regression","ShutdownHang with CamerasParent::StopVideoCapture()  blocking PBackground thread manifests as [Crash in AsyncShutdownTimeout | profile-before-change | ServiceWorkerRegistrar: Flushing data]","2018-01-10 00:57:35"
1217544,"Core","DOM: Service Workers","bugmail","ASSIGNED","dev-doc-needed","Implement one-off BackgroundSync API","2018-02-05 11:14:40"
1231222,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"perform service worker interception in parent process nsHttpChannel","2018-02-05 11:57:14"
1318142,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"Multiprocess register/unregister coordination fixes in support of parent intercept","2017-09-14 09:01:56"
1347690,"Core","DOM","bugmail","ASSIGNED","intermittent-failure, leave-open","Intermittent test_localStorageQuotaSessionOnly2.html | FAILURE: exception threw at frameQuotaSessionOnly.html?add&B&success:","2017-10-08 18:53:29"
1411908,"Core","DOM: Quota Manager","bugmail","NEW",,"shutdownhang | NtWaitForAlertByThreadId | mozilla::dom::quota::QuotaManager::ShutdownObserver::Observe","2018-02-06 05:59:15"
1423917,"Core","DOM: Quota Manager","bugmail","NEW","dataloss, regression","Existing IndexedDB files can completely break IndexedDB on upgrade from Firefox 56 to 57","2018-01-23 07:02:57"
1429794,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"Re-enable dom/workers/test/serviceworkers/isolated/multi-e10s-update/browser_multie10s_update.js","2018-01-29 16:37:37"
1422327,"Toolkit","Storage","bugmail","ASSIGNED","crash, intermittent-failure","Intermittent extensions/cookie/test/browser_test_favicon.js | application crashed [@ mozilla::storage::Service::unregisterConnection]","2018-01-22 07:47:48"
1430787,"Core","Graphics: Layers","bugmail","NEW","crash, intermittent-failure","Perma-failing layout/reftests/position-sticky/transformed-1.html == layout/reftests/position-sticky/transformed-1-ref.html | application crashed [@ mozilla::layers::AsyncCompositionManager::AlignFixedAndStickyLayers]","2018-01-23 14:10:06"
804904,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"[email/IMAP] implement move/trash 'check' implementations (message moves/deletions are never performed on the server in the event of failure or app restart)","2015-03-17 01:26:46"
1065923,"Toolkit","Storage","bugmail","ASSIGNED",,"Simplify TelemetryVFS by removing telemetry gathering and rename it QuotaVFS","2017-09-28 10:11:23"
1143003,"Core","DOM: IndexedDB","bugmail","ASSIGNED",,"IndexedDB open via file:// fails with long file paths, provide an error message explaining why.","2018-02-05 11:55:45"
1222720,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"Report additional information when service worker event handler throw","2018-02-05 11:40:47"
1229156,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"test various types of service worker error reporting","2018-02-05 11:43:07"
1231213,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"Refactor ServiceWorkerPrivate to spawn and hold open WorkerPrivate instances in content processes, dispatching events to them","2018-02-05 11:47:07"
1267349,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"Report to console if service worker script cannot be installed because dom/cache fails to open due to future schema version","2018-02-05 11:44:17"
1366168,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"[Background Sync] Enable/Ship Background Sync","2017-09-15 13:23:54"
1368625,"Core","DOM: Service Workers","bugmail","ASSIGNED",,"ServiceWorkerManagerService could provide an API to simplify picking a ServiceWorkerManagerParent to use for a scope for PBackground consumers","2017-09-15 13:13:22"
1377187,"Core","Graphics: WebRender","bugmail","NEW",,"Make layout/reftests/async-scrolling/fixed-pos-scrolled-clip-2.html pass on linux64-qr with APZ enabled","2018-02-06 13:52:49"
943158,"Firefox OS","Gaia::E-Mail","bugmail","ASSIGNED",,"GELAM Unit Tests Fail when Run with Debug Gecko","2014-08-14 09:57:49"
1436200,"Core","Graphics: WebRender","bugmail","NEW","crash, intermittent-failure","Intermittent /test_closewindow-with-pointerlock.html, test_window_open_close.html | application crashed [@ mozilla::layers::APZCTreeManager::GetAPZCAtPointWR] after Assertion failure: scrollId == FrameMetrics::NULL_SCROLL_ID","2018-02-08 14:27:03"
1374166,"Core","Panning and Zooming","bugmail","REOPENED","intermittent-failure","Intermittent gfx/layers/apz/test/mochitest/test_bug1151663.html | found the RCD node","2018-02-08 12:35:20"
1389349,"Toolkit","WebExtensions: Untriaged","bugmail","ASSIGNED","intermittent-failure","Intermittent browser/components/extensions/test/browser/browser_ext_browsingData_localStorage.js | undefined - Expected: null, Actual: test -","2018-02-04 17:29:52"
1398008,"Core","DOM: Workers","bugmail","ASSIGNED","intermittent-failure","Intermittent dom/workers/test/serviceworkers/test_notificationclick-otherwindow.html | Test timed out.","2017-09-24 18:20:54"
1417326,"Toolkit","Storage","bugmail","ASSIGNED","intermittent-failure","Intermittent GECKO(1889) | Assertion failure: forgettingRef (Attempt to unregister unknown storage connection!), at /builds/worker/workspace/build/src/storage/mozStorageService.cpp:301","2017-12-04 07:56:30"
1428523,"Core","DOM: Service Workers","bugmail","ASSIGNED","intermittent-failure","Intermittent dom/workers/test/serviceworkers/browser_download_canceled.js | Ensure the stream canceled instead of timing out. - Got timeout, expected canceled","2018-01-14 17:12:33"
1434682,"Core","Graphics: WebRender","bugmail","NEW","intermittent-failure","Intermittent GECKO(2531) | Assertion failure: result, at /builds/worker/workspace/build/src/gfx/layers/apz/src/APZCTreeManager.cpp:2350","2018-02-05 10:09:56"
1434996,"Core","Graphics: WebRender","bugmail","NEW","intermittent-failure","Intermittent PID 12769 | Assertion failure: aTransactionId == 1 || aTransactionId > LastPendingTransactionId(), at /builds/worker/workspace/build/src/gfx/layers/wr/WebRenderBridgeParent.cpp:1269","2018-02-08 14:10:58"
188728,"SeaMonkey","MailNews: Message Display","bugmil.ebirol","NEW",,"'Compact Folders / C. f. when it will save over nn KB' and 'Get New Messages / Automatically download new messages' should never block one another","2016-11-11 19:00:38"
485293,"Toolkit","Printing","bugs","NEW","crash, testcase","Crash calling exitPrintPreview() during Print Preview [@ nsPrintData::DoOnProgressChange(int, int, int, int) ] - [@ nsPrintData::OnEndPrinting]","2015-10-13 07:25:57"
1210595,"Core","General","bugs","REOPENED","crash, reproducible","Repeatedly hitting up/down arrows in number stepper crashes Firefox","2016-05-16 10:34:03"
301307,"Core","Document Navigation","bugs","NEW","helpwanted","location.replace behaves badly, making accessible Ajax applications impossible","2015-06-04 09:54:32"
58777,"Firefox","File Handling","bugs","ASSIGNED",,"Save Link to Disk Dialog Allows multiple 'File Save AS' dialogs to be opened","2016-07-28 13:56:38"
115207,"Firefox","File Handling","bugs","ASSIGNED",,"filename in file picker should not  include extension","2016-06-22 11:37:39"
229477,"Core Graveyard","Installer: XPInstall Engine","bugs","ASSIGNED",,"Make XPInstall Confirm/Progress dialogs XPCOM components","2015-12-11 07:21:56"
335223,"Core","DOM: Events","bugs","NEW",,"Merge nsEvent to nsDOMEvent","2009-08-22 21:25:01"
346853,"Core","DOM: Events","bugs","NEW",,"Improve the documentation of the parameters of nsEventDispatcher::DispatchDOMEvent and nsEventDispatcher::Dispatch","2009-08-22 21:25:04"
357007,"Core","CSS Parsing and Computation","bugs","NEW",,"a bit better handling for namespaced attributes","2007-10-07 17:38:38"
389156,"Calendar","Dialogs","bugs","ASSIGNED",,"Deleting a Calendar doesn't remove the entry from open event dialogs","2014-06-17 08:08:11"
418736,"Core","DOM","bugs","NEW","regression, testcase","More than one Alert box can be displayed at the same time using two iframes","2016-03-15 10:22:07"
440040,"Core","Event Handling","bugs","NEW","regression, testcase","javascript window.status does not update status bar for onmouseover event","2017-06-21 18:35:21"
448007,"Core","DOM: Events","bugs","NEW",,"[FIX] Make nsEventDispatcher.cpp useable from non-main thread","2009-03-05 00:42:36"
454829,"Thunderbird","Mail Window Front End","bugs","ASSIGNED","dev-doc-needed","summary page for collapsed threads and multiple selections","2016-06-17 05:53:46"
459673,"Core","DOM","bugs","NEW",,"Remove nsContentUtils::IsChromeDoc and IsPrivilegedScript() checks, which were added in bug 456271","2011-10-10 17:38:35"
466300,"Core","Find Backend","bugs","NEW",,"Reduce QI and AddRef/Release in nsFind.cpp","2015-10-21 22:45:37"
467422,"Core","DOM: Core & HTML","bugs","NEW",,"Optimize BindToTree/UnbindFromTree","2010-09-29 19:29:58"
474992,"Core","DOM: Events","bugs","ASSIGNED",,"no check for a null pointer when QueryInterfacing","2009-01-23 09:02:42"
481510,"Core","DOM: Events","bugs","NEW",,"Clean up event handling","2011-07-11 21:12:42"
484159,"Core","DOM","bugs","NEW",,"Optimize nsContentUtils::ContentIsDescendantOf","2009-07-22 09:22:41"
494590,"Core","CSS Parsing and Computation","bugs","NEW",,"nsCSSValue::StartImageLoad does synchronous image load constructing frames","2015-03-17 06:38:51"
501501,"Core","DOM","bugs","NEW","testcase","setInterval/setTimeout aren't working anymore after alert()","2012-06-25 08:22:17"
509684,"Firefox","General","bugs","REOPENED",,"Calling event.stopPropagation() in the capture phase of focus events prevents the cursor appearing in input elements.","2012-06-07 06:50:19"
518836,"Core","Layout","bugs","NEW",,"Set scrollbar attributes asynchronously","2009-09-27 18:11:25"
519657,"Core","DOM","bugs","NEW","perf","Selecting text across many DOM elements is slow","2017-08-18 07:35:55"
519827,"Core","DOM","bugs","NEW",,"nsJSContext::CallEventHandler should use nsContentUtils::ThreadJSContextStack, not GetService","2011-11-02 08:57:25"
520221,"Core","Selection","bugs","NEW",,"Investigate how to handle changes to range objects which are used in selection","2010-05-12 06:58:20"
538815,"Core","DOM: Events","bugs","NEW",,"""ASSERTION: This is unsafe!"" when clicking loading youtube page.","2017-01-26 02:53:25"
559092,"Core","DOM","bugs","NEW",,"Add priorities to XMLHttpRequest","2014-09-03 15:13:52"
560077,"Core","DOM","bugs","NEW","perf","Sampling XMLHttpRequest responseText during load is slow (due to the encoding not being invariant across data appends)","2013-04-04 13:53:44"
561233,"Core","DOM","bugs","NEW",,"Investigate if GetBindingParent should be inlined","2010-09-03 19:33:32"
561867,"Core","DOM: Events","bugs","NEW",,"Reduce virtual calls during event dispatch, part 2","2010-09-03 19:30:34"
